Country,Year,Region,Income_Group,Life_Expectancy,HALE,NCD_Mortality_Rate,NCD_PrematureDeaths_Pct,NCD_Prob_Dying_30to70,Obesity_Pct,Mean_BMI,Diabetes_Pct,Hypertension_Pct,Physical_Inactivity_Pct,Tobacco_Smoking_Pct,Alcohol_PerCapita,Health_Expenditure_PerCapita,Health_Expenditure_PctGDP,UHC_Index,OOP_Expenditure_Pct,NCD_RiskFactor_Count
KNA,2015,Americas,Upper-Middle,,,,,,40.827677,29.3,20.391699,45.0,38.649147,,9.057475794,1042.15063477,5.12752008,79.0,57.07152939,4.0
KNA,2016,Americas,High,,,,,,41.52813,29.5,20.903421,45.0,39.086895,,9.226590994,1161.87097168,5.42923307,79.0,54.89627075,4.0
KNA,2017,Americas,High,,,,,,42.222098,,21.39665,45.1,39.521622,,9.339346287,1186.42663574,5.2735939,78.0,53.36548233,4.0
KNA,2018,Americas,High,,,,,,42.905155,,21.8911305,45.1,39.954475,,9.39797069,1121.13977051,4.89670897,78.0,49.36806107,4.0
KNA,2019,Americas,High,,,,,,43.586189,,22.408982,45.1,40.389572,,8.678153271,1224.18933105,5.19201469,78.0,46.35456467,4.0
KOR,2010,Western Pacific,High,80.53713356,70.1106197,325.954803467,35.31174469,10.9,3.7247948,23.5,10.804645149999999,28.1,39.762314,27.1,9.447642015,1417.10913086,5.79390717,82.0,38.7785759,2.0
KOR,2011,Western Pacific,High,80.95337202,70.41507353,311.536102295,34.161369324,10.3,3.9070092,23.6,11.08417935,27.9,41.160194,,9.445003676,1570.54943848,5.90292883,84.0,38.95240021,1.0
KOR,2012,Western Pacific,High,81.13219539,70.55709294,308.099060059,32.238918304,9.8,4.1018803,23.6,11.3687,27.7,42.579754,,9.394509764,1603.93432617,5.9576025,85.0,38.67206955,1.0
KOR,2013,Western Pacific,High,81.68616863,70.93838221,290.890289307,31.715682983,9.2,4.3153156,23.6,11.681277,27.6,44.030945,,9.41967464,1738.80847168,6.06858635,85.0,38.26380157,1.0
KOR,2014,Western Pacific,High,82.15999534,71.26815504,277.446929932,31.177774429,8.9,4.5505654,23.7,12.0268875,27.4,45.51384,,9.454380748,1922.98803711,6.24487352,86.0,37.55163574,2.0
KOR,2015,Western Pacific,High,82.40187033,71.45146537,268.864593506,30.351549149,8.4,4.8099637,23.7,12.4145615,27.2,47.028152,23.2,9.417793695,1950.89575195,6.46202612,86.0,37.70632935,3.0
KOR,2016,Western Pacific,High,82.73176167,71.71298616,258.266540527,30.129873276,8.2,5.0933383,23.8,12.8412845,27.1,48.571693,,9.313233777,2042.72949219,6.6356945,86.0,36.48467636,2.0
KOR,2017,Western Pacific,High,83.09217588,72.03314242,247.532394409,29.115074158,7.7,5.3994641,,13.2957175,27.0,50.134651,,9.101465653,2258.15307617,6.79827499,87.0,35.78922272,2.0
KOR,2018,Western Pacific,High,83.15048365,72.12304302,241.234146118,28.481781006,7.5,5.7317417,,13.7692935,26.8,51.711666,,8.965017476,2523.04003906,7.14222002,87.0,34.67647934,2.0
KOR,2019,Western Pacific,High,83.68842093,72.50021771,228.571563721,28.525272369,7.3,6.0895544,,14.2643785,26.7,53.296661,,8.764729378,2602.4831543,7.69397116,87.0,32.83717346,2.0
KWT,2010,Eastern Mediterranean,Upper-Middle,80.49475441,69.0397916,343.704223633,71.138313293,13.1,40.339044,29.0,19.725365,41.3,62.025845,24.7,0.142213592,1050.41589355,2.67879915,81.0,14.33214474,5.0
KWT,2011,Eastern Mediterranean,High,81.44805413,69.70496446,312.011169434,70.680198669,11.7,40.551677,29.1,20.1923215,41.2,62.219013,,0.131925097,1147.15539551,2.33303547,82.0,14.01463985,4.0
KWT,2012,Eastern Mediterranean,High,81.34259433,69.62826452,314.432373047,71.423439026,11.8,40.69007,29.2,20.877868999999997,41.2,62.39357,,0.122916653,1216.8684082,2.33311439,82.0,14.95504665,4.0
KWT,2013,Eastern Mediterranean,High,81.73672815,69.91824623,301.2159729,71.35294342,11.1,40.822726,29.3,21.6934895,41.1,62.553352,,0.117893026,1235.29321289,2.48789287,83.0,14.48544121,4.0
KWT,2014,Eastern Mediterranean,High,81.88077916,70.02897871,293.686828613,71.130393982,10.8,40.924022,29.4,22.5762115,41.0,62.693722,,0.115818042,1293.8326416,2.9159987,83.0,13.92933083,4.0
KWT,2015,Eastern Mediterranean,High,81.44722022,69.74728908,305.042938232,71.096054077,11.5,40.864053,29.5,23.5313635,40.8,62.795902,23.9,0.111857353,1259.55786133,4.21497965,83.0,13.69551945,5.0
KWT,2016,Eastern Mediterranean,High,82.54800559,70.54297775,278.346710205,70.587852478,10.5,40.925047,29.6,24.5665025,40.7,62.89959,,0.104195376,1292.71984863,4.73096323,83.0,13.28215694,4.0
KWT,2017,Eastern Mediterranean,High,82.62315795,70.57809747,278.045440674,70.337982178,10.5,41.046453,,25.590104,40.7,62.999428,,0.094716332,1351.72387695,4.65326786,83.0,12.92664242,4.0
KWT,2018,Eastern Mediterranean,High,82.93662831,70.79981473,269.635650635,69.292030334,9.9,41.046366,,26.565969000000003,40.6,63.055092,,0.084508381,1658.60375977,5.17201853,80.0,10.6470356,4.0
KWT,2019,Eastern Mediterranean,High,82.50221054,70.47654159,281.830383301,68.005523682,10.1,41.09782,,27.4872855,40.5,63.10038,,0.077446259,1643.16491699,5.18200397,83.0,10.7205658,4.0
LAO,2010,Western Pacific,Low,64.42237003,57.17278947,742.767333984,57.997425079,29.2,4.2446189,22.2,6.5270424,28.4,15.73933,31.5,10.099550135,34.52460861,2.91154933,47.0,35.9601326,1.0
LAO,2011,Western Pacific,Low,65.03889894,57.70973733,730.975219727,56.738918304,28.6,4.4754315,22.3,6.720558199999999,28.3,15.684737,,10.152248485,27.11878395,1.94457507,49.0,52.60241318,0.0
LAO,2012,Western Pacific,Low,65.52691412,58.14375914,724.022033691,55.505542755,28.2,4.7175355,22.4,6.9451472,28.3,15.638524,,10.178807673,32.46548843,2.07637572,49.0,48.63187027,0.0
LAO,2013,Western Pacific,Low,65.9670211,58.54222835,722.520019531,54.225818634,28.0,4.9735684,22.6,7.212065899999999,28.2,15.603315,,10.279926265,43.49770355,2.39984965,52.0,48.70332336,0.0
LAO,2014,Western Pacific,Low,66.43037564,58.95624582,725.704650879,53.10692215,27.9,5.2452296,22.7,7.524972399999999,28.2,15.580199,,10.485757965,45.53330612,2.29845548,54.0,50.87946701,0.0
LAO,2015,Western Pacific,Low,66.87363139,59.34540763,721.266235352,53.273857117,27.6,5.5348001,22.8,7.8713864000000004,28.2,15.575581,27.9,10.811232876,52.04236603,2.45366454,55.0,45.36532593,1.0
LAO,2016,Western Pacific,Low,67.33210713,59.73982395,714.981384277,54.860328674,27.4,5.842144,22.9,8.247714850000001,28.3,15.588673,,10.927462931,54.3762207,2.36087489,57.0,46.44212341,0.0
LAO,2017,Western Pacific,Low,67.7232745,60.06929639,709.449401855,56.172710419,27.2,6.1639849,,8.6658595,28.4,15.609916,,10.84699984,61.42248535,2.52606821,57.0,46.23710632,0.0
LAO,2018,Western Pacific,Low,68.05389772,60.34482094,707.877319336,57.279872894,27.2,6.5002814,,9.12735925,28.4,15.637836,,10.928490409,57.1708374,2.24630046,56.0,48.54592896,0.0
LAO,2019,Western Pacific,Low,68.35701918,60.59709708,704.548217773,58.025074005,27.1,6.8515815,,9.6359212,28.5,15.673491,,11.078448783,67.57865143,2.60312223,58.0,41.83228683,0.0
LBN,2010,Eastern Mediterranean,Upper-Middle,77.96731586,66.5550615,417.958251953,40.122463226,14.1,25.390035,27.1,16.904107500000002,39.4,45.979916,38.3,1.861845175,567.25506592,7.43864489,66.0,43.58500671,5.0
LBN,2011,Eastern Mediterranean,Upper-Middle,77.97377185,66.55678241,420.889801025,40.167007446,14.2,25.807884,27.2,17.337843,39.3,47.086533,,1.83466068,640.69805908,8.17744446,66.0,40.18660736,4.0
LBN,2012,Eastern Mediterranean,Upper-Middle,78.05803939,66.60195663,418.006469727,40.356025696,14.2,26.212105,27.3,17.777288,39.2,48.187809,,1.70113489,588.83917236,7.00420094,67.0,37.33576584,4.0
LBN,2013,Eastern Mediterranean,Upper-Middle,78.16479469,66.66918064,414.555786133,40.576793671,14.2,26.605794,27.4,18.2329885,39.1,49.283142,,1.582094959,576.87176514,7.06742191,68.0,36.94981384,4.0
LBN,2014,Eastern Mediterranean,Upper-Middle,78.22558226,66.6925659,407.199188232,40.503322601,13.9,26.997644,27.5,18.708997,38.9,50.375259,,1.515947147,569.97937012,7.52191401,68.0,35.56375885,4.0
LBN,2015,Eastern Mediterranean,Upper-Middle,78.43741249,66.82724309,398.941589355,40.343967438,13.6,27.37675,27.5,19.3151935,38.7,51.460243,41.4,1.544965114,572.07220459,7.41596651,68.0,32.6974411,5.0
LBN,2016,Eastern Mediterranean,Upper-Middle,78.81840788,67.09517676,384.737487793,39.249717712,12.9,27.748063,27.6,20.060371500000002,38.6,52.538536,,1.600063119,640.96563721,7.92344952,68.0,31.97481537,4.0
LBN,2017,Eastern Mediterranean,Upper-Middle,79.03043282,67.24054294,374.823242188,38.269638062,12.5,28.094995,,20.744489,38.4,53.595779,,1.672269125,671.77996826,7.80357552,69.0,33.06612396,4.0
LBN,2018,Eastern Mediterranean,Upper-Middle,79.36847038,67.49267452,365.503814697,36.559185028,12.1,28.414011,,21.365175999999998,38.3,54.626934,,1.720957385,740.38696289,8.07031727,67.0,35.30458069,3.0
LBN,2019,Eastern Mediterranean,Upper-Middle,79.28679608,67.40532045,366.422210693,35.299564362,12.1,28.727019,,21.993623499999998,38.1,55.639694,,1.6978344,798.13421631,8.68533897,69.0,30.71131897,3.0
LBR,2010,Africa,Low,60.3582726,51.3609839,624.04083252,64.267120361,23.6,9.40644,23.8,12.0323135,41.2,23.14852,8.0,2.928132047,40.8739624,8.43860245,38.0,42.70298004,2.0
LBR,2011,Africa,Low,60.73430361,51.70360633,643.601013184,64.363395691,24.1,9.8425008,23.9,11.913136999999999,41.1,22.242962,,2.829068389,47.58517075,8.58399582,36.0,40.30814743,2.0
LBR,2012,Africa,Low,61.08289847,52.01646646,632.31817627,64.321662903,23.7,10.276173,23.9,11.7498635,40.9,21.351423,,2.760428575,46.67208862,7.62987185,38.0,41.80235291,1.0
LBR,2013,Africa,Low,61.38474407,52.28915985,610.249755859,63.904148102,22.9,10.732324,24.0,11.5855237,40.7,20.491453,,2.678810184,48.72935104,7.15610409,37.0,40.07257843,1.0
LBR,2014,Africa,Low,58.11259758,49.73694986,572.798339844,65.627456665,22.6,11.226437,24.0,11.387127849999999,40.5,19.673292,,2.739028037,54.82420349,8.09817886,36.0,44.75351715,1.0
LBR,2015,Africa,Low,60.37754989,51.55454487,588.683288574,64.672035217,22.7,11.765503,24.0,11.155994100000001,40.3,18.898926,6.4,2.759749356,68.89793396,10.38244438,42.0,45.30207443,1.0
LBR,2016,Africa,Low,62.21305435,53.00955471,591.229858398,64.069503784,22.5,12.356378,24.1,10.90176475,40.0,18.169487,,2.832266854,67.68016052,9.88514519,42.0,46.7549324,1.0
LBR,2017,Africa,Low,62.62958569,53.32797123,588.591308594,64.024833679,22.4,12.998709,,10.627914050000001,39.8,17.481501,,2.851377054,67.8789978,9.91087437,41.0,44.11894226,1.0
LBR,2018,Africa,Low,63.09159913,53.68882379,580.710632324,63.888198853,22.0,13.692392,,10.337304849999999,39.6,16.831877,,3.027978147,68.88298798,10.43527889,46.0,42.36981964,1.0
LBR,2019,Africa,Low,63.44171284,53.98511935,584.129943848,63.944862366,22.0,14.44114,,10.04031995,39.4,16.219955,,3.025979425,51.1932373,8.38325977,46.0,54.67374802,1.0
LBY,2010,Eastern Mediterranean,Upper-Middle,74.11333,64.0493003,553.309387207,52.49968338,20.0,30.945957,27.6,21.102535,44.5,39.427261,28.7,0.003417238,380.58596802,3.28064442,69.0,29.97363663,5.0
LBY,2011,Eastern Mediterranean,Lower-Middle,71.43952101,61.77048815,573.498657227,53.124408722,20.6,31.47499,27.7,21.990489500000002,44.4,39.938206,,0.007323987,305.20037842,4.01902008,69.0,36.66828537,4.0
LBY,2012,Eastern Mediterranean,Upper-Middle,73.92406847,63.83117625,537.867126465,50.273071289,19.5,31.996799,27.7,22.916848,44.2,40.443928,,0.008136867,592.46356201,3.95612097,68.0,26.10513496,4.0
LBY,2013,Eastern Mediterranean,Upper-Middle,74.21873286,64.06337146,520.718688965,48.560131073,18.7,32.495764,27.8,23.5592135,44.0,40.961235,,0.015923778,594.65338135,4.97548628,70.0,26.54751015,4.0
LBY,2014,Eastern Mediterranean,Upper-Middle,72.6011445,62.71072653,548.053894043,50.904594421,19.9,32.999763,27.9,24.234796000000003,43.8,41.485741,,0.015712122,462.19216919,5.17777824,70.0,33.62598038,4.0
LBY,2015,Eastern Mediterranean,Upper-Middle,72.65332031,62.73375223,551.724975586,51.880168915,20.4,33.512577,28.0,24.9512485,43.6,42.01881,26.6,0.015948605,433.06808472,5.80638647,71.0,30.7180233,5.0
LBY,2016,Eastern Mediterranean,Upper-Middle,72.63664308,62.7025986,562.469848633,51.953006744,20.9,34.031776,28.1,25.685657499999998,43.4,42.556492,,0.008088338,464.47531128,6.17178679,71.0,32.49470139,4.0
LBY,2017,Eastern Mediterranean,Upper-Middle,73.15169822,63.11142666,574.665161133,53.115009308,21.3,34.516594,,26.3142475,43.2,43.076466,,0.007033609,466.08538818,4.67685318,71.0,33.7814064,4.0
LBY,2018,Eastern Mediterranean,Upper-Middle,73.52909525,63.38910638,577.305358887,53.600055695,21.4,34.962755,,26.839196,43.0,43.576313,,0.007877532,544.88079834,4.86648417,68.0,28.24106407,4.0
LBY,2019,Eastern Mediterranean,Upper-Middle,73.54365475,63.35601233,564.645996094,53.260810852,20.9,35.397673,,27.363841999999998,42.7,44.072491,,0.020466562,552.73168945,5.54773426,70.0,28.01715851,4.0
LCA,2010,Americas,Upper-Middle,76.00781498,65.60785577,445.366882324,50.058586121,16.9,24.636894,28.7,16.3788025,39.2,22.670702,16.8,10.232394253,438.23928833,5.05056047,69.0,54.76262665,3.0
LCA,2011,Americas,Upper-Middle,76.24846107,65.76074712,426.590423584,49.693061829,16.3,25.352883,28.9,16.918336,39.3,22.481798,,9.853211661,462.20251465,5.06134319,71.0,55.02248001,3.0
LCA,2012,Americas,Upper-Middle,76.39869599,65.86962078,434.06036377,51.111076355,16.5,26.064301,29.1,17.449613,39.4,22.296461,,9.484137603,456.06369019,4.92510271,71.0,51.07945251,3.0
LCA,2013,Americas,Upper-Middle,76.18455493,65.72414159,437.578491211,49.54120636,16.3,26.768053,29.4,17.969261,39.4,22.113863,,9.299773646,485.6628418,5.07107592,71.0,51.3388176,3.0
LCA,2014,Americas,Upper-Middle,76.28411905,65.79872913,435.447967529,49.541072845,16.2,27.474174,29.6,18.481360000000002,39.5,21.939201,,9.327765517,470.48123169,4.6836338,72.0,51.30511093,3.0
LCA,2015,Americas,Upper-Middle,76.39243252,65.87599623,439.770751953,50.022209167,16.3,28.188327,29.8,18.9926365,39.5,21.77594,15.5,9.624918875,473.24108887,4.57866001,75.0,48.07224655,3.0
LCA,2016,Americas,Upper-Middle,76.20059158,65.75412637,452.38293457,48.839382172,16.5,28.910741,30.0,19.507205,39.6,21.6236,,9.913840213,479.8744812,4.51095486,77.0,45.42465591,3.0
LCA,2017,Americas,Upper-Middle,76.138896,65.71738797,454.225097656,48.092529297,16.4,29.640269,,20.0216015,39.7,21.480988,,10.21568263,504.96411133,4.45561934,76.0,46.11647415,3.0
LCA,2018,Americas,Upper-Middle,76.11272762,65.70406908,454.497741699,47.56986618,16.3,30.373135,,20.5370785,39.8,21.347076,,10.750654936,497.48629761,4.27262402,76.0,45.09705353,3.0
LCA,2019,Americas,Upper-Middle,76.11613744,65.70754563,457.610321045,47.543151855,16.2,31.118044,,21.0618965,39.8,21.22628,,10.979663094,506.03204346,4.290905,78.0,41.82805252,3.0
LIE,2013,Europe,High,,,,,,,,,,,,,9956.29785156,5.7494297,,19.25741768,
LIE,2014,Europe,High,,,,,,,,,,,,,10096.85351563,5.63615656,,20.45441437,
LIE,2015,Europe,High,,,,,,,,,,,,,9639.75195313,5.75139189,,20.52533722,
LIE,2016,Europe,High,,,,,,,,,,,,,9703.75878906,5.85200214,,21.1841526,
LIE,2017,Europe,High,,,,,,,,,,,,,9715.07519531,5.67968512,,23.28775597,
LIE,2018,Europe,High,,,,,,,,,,,,,9736.24316406,5.54688025,,23.15523148,
LIE,2019,Europe,High,,,,,,,,,,,,,9686.88378906,5.78483772,,21.59539413,
LKA,2010,South-East Asia,Lower-Middle,74.13617419,64.52185956,526.108581543,43.821872711,18.2,5.0065152,22.5,16.409176,33.4,25.975603,14.9,2.400556478,105.07371521,3.7414515,67.0,53.29795074,2.0
LKA,2011,South-East Asia,Lower-Middle,74.95837466,65.23811462,531.366943359,43.879692078,18.3,5.3522974,22.6,17.25388,33.6,26.835304,,2.67564366,115.51642609,3.5819521,67.0,51.22101593,2.0
LKA,2012,South-East Asia,Lower-Middle,75.63306733,65.76099146,517.483032227,43.060741425,17.6,5.7161983,22.7,18.146641,33.8,27.710354,,2.780489958,110.03600311,3.30659294,68.0,51.93098831,2.0
LKA,2013,South-East Asia,Lower-Middle,75.82006448,65.91499156,519.022705078,42.168701172,17.5,6.0994938,22.8,19.095517,34.1,28.60165,,2.708275131,133.15968323,3.69365358,68.0,48.93375397,2.0
LKA,2014,South-East Asia,Lower-Middle,76.17612763,66.18862004,510.105010986,41.369018555,17.2,6.5056309,22.9,20.107794,34.3,29.509041,,2.646515715,132.82194519,3.46786141,69.0,48.68254089,2.0
LKA,2015,South-East Asia,Lower-Middle,76.44590803,66.39367539,501.493560791,40.850921631,16.9,6.9371611,23.0,21.193620000000003,34.5,30.433304,14.1,2.642366133,144.29077148,3.6826396,69.0,48.93215179,2.0
LKA,2016,South-East Asia,Lower-Middle,76.7665914,66.61393162,482.61227417,40.578269958,16.4,7.393799,23.1,22.344106,34.8,31.372837,,2.680184327,145.32496643,3.61788416,70.0,50.1216011,2.0
LKA,2017,South-East Asia,Lower-Middle,76.91196371,66.72183611,474.952087402,40.077926636,16.2,7.8728512,,23.546496500000003,35.0,32.323723,,2.648481561,142.32518005,3.33093429,70.0,49.25233078,2.0
LKA,2018,South-East Asia,Lower-Middle,77.17579214,66.91540428,464.80581665,39.694137573,16.0,8.3703347,,24.798517,35.3,33.281727,,2.644535028,154.64622498,3.6418879,68.0,46.81987,2.0
LKA,2019,South-East Asia,Lower-Middle,77.45083261,67.08723464,448.195892334,39.431877136,15.6,8.8870585,,26.096819500000002,35.6,34.247028,,2.677355718,147.01193237,3.70119572,70.0,44.29746628,2.0
LSO,2010,Africa,Lower-Middle,48.56510587,42.42217813,963.849975586,53.341529846,34.5,15.057442,24.7,6.3108733,40.6,9.8065596,18.4,3.268733581,85.87903595,7.4048481,44.0,23.46018219,1.0
LSO,2011,Africa,Lower-Middle,49.10182257,42.83370993,985.060180664,53.835189819,35.2,15.474986,24.7,6.282128,40.6,9.5557604,,3.211597996,117.67031097,8.99487114,47.0,18.80370712,1.0
LSO,2012,Africa,Lower-Middle,49.02029182,42.73575573,885.782043457,51.601230621,31.4,15.891691,24.8,6.266299249999999,40.6,9.3207674,,3.097707051,125.37831116,9.98601341,49.0,16.8902359,1.0
LSO,2013,Africa,Lower-Middle,48.96059544,42.66832079,933.593811035,53.313873291,33.3,16.314992,24.8,6.26859775,40.6,9.1033802,,3.041342068,131.35578918,10.97986031,52.0,13.9332571,1.0
LSO,2014,Africa,Lower-Middle,48.68389714,42.44178604,1013.887390137,55.967556,36.5,16.751482,24.9,6.29069845,40.5,8.9052458,,3.215542241,121.21549988,9.98823929,53.0,14.1902113,1.0
LSO,2015,Africa,Lower-Middle,48.83813559,42.56373219,1048.284545898,57.294273376,38.0,17.207177,24.9,6.3348856,40.5,8.7268066,19.3,3.231479092,104.59999847,9.25280476,55.0,15.60902882,1.0
LSO,2016,Africa,Lower-Middle,49.94866988,43.51674295,1046.541259766,57.571037292,38.0,17.684132,24.9,6.402369800000001,40.4,8.568469,,3.406858027,91.0127182,9.19744301,56.0,15.83790779,1.0
LSO,2017,Africa,Lower-Middle,51.05416565,44.45299076,1021.049682617,57.356994629,36.9,18.181264,,6.4875327,40.3,8.4289455,,4.09653957,115.43321228,10.52956581,57.0,15.77537918,1.0
LSO,2018,Africa,Lower-Middle,51.60129602,44.87803314,1024.651977539,58.15795517,36.9,18.697099,,6.5894533,40.2,8.3069868,,4.440884208,130.93614197,11.12637329,55.0,14.49901295,1.0
LSO,2019,Africa,Lower-Middle,51.77851899,45.04266302,1026.56628418,58.481067657,36.9,19.231862,,6.7122167,40.1,8.2018347,,4.445305923,235.94372559,21.92373085,53.0,7.29349852,1.0
LTU,2010,Europe,Upper-Middle,73.07761938,63.50469332,617.565307617,32.452507019,23.7,22.544208,26.3,11.681434,51.0,22.282925,28.1,13.843272168,805.2244873,6.9058671,71.0,27.59107971,3.0
LTU,2011,Europe,Upper-Middle,73.54804338,63.87498451,597.104003906,32.379619598,23.7,22.775547,26.3,12.031689499999999,50.7,22.092585,,14.450150422,925.47161865,6.54017687,72.0,28.22128105,3.0
LTU,2012,Europe,Upper-Middle,73.83806492,64.13359705,583.095031738,30.919071198,22.9,23.000419,26.4,12.342719500000001,50.3,21.902224,,15.278541949,896.93707275,6.30798101,73.0,31.80083847,3.0
LTU,2013,Europe,Upper-Middle,73.86695735,64.20315507,578.242736816,29.98125267,22.2,23.221868,26.4,12.6403085,50.0,21.713367,,15.128049587,958.04650879,6.15501022,74.0,32.82086945,3.0
LTU,2014,Europe,Upper-Middle,74.49843919,64.72338541,556.825012207,29.640712738,21.4,23.44262,26.4,12.940764999999999,49.7,21.527225,,14.412071019,1019.7121582,6.22244453,74.0,31.49276161,3.0
LTU,2015,Europe,Upper-Middle,74.36612877,64.67661348,572.937988281,29.431432724,22.2,23.668543,26.4,13.263352,49.3,21.346294,26.5,13.559173167,918.50750732,6.47396851,75.0,31.83712196,4.0
LTU,2016,Europe,Upper-Middle,74.70145984,64.96072781,557.652770996,29.225435257,21.4,23.899813,26.4,13.622883999999999,49.0,21.171276,,12.484732325,986.13311768,6.64928818,75.0,32.31705093,3.0
LTU,2017,Europe,High,75.48786469,65.61020743,535.513305664,27.497642517,19.9,24.132235,,14.008431000000002,48.7,21.000792,,11.830536939,1073.95800781,6.44472837,75.0,32.27551651,3.0
LTU,2018,Europe,High,75.75173506,65.83884549,524.27130127,27.821588516,19.9,24.363852,,14.389381,48.4,20.833952,,11.403277119,1241.38574219,6.46896172,76.0,31.51578522,3.0
LTU,2019,Europe,High,76.24761609,66.22751262,506.315826416,28.650579453,19.8,24.597868,,14.762730999999999,48.0,20.671818,,11.428764935,1361.20288086,6.94472647,76.0,32.27022552,3.0
LUX,2010,Europe,High,81.17521457,70.07276316,336.175170898,24.456306458,11.5,18.19734,26.1,7.8256286500000005,37.3,20.903061,25.2,12.094189463,7459.83544922,6.66263008,79.0,10.23186111,1.0
LUX,2011,Europe,High,81.39260196,70.26109833,328.875976563,24.149188995,11.1,18.218373,26.1,7.84418655,36.7,20.2286,,12.047328571,7174.73925781,5.95225334,82.0,10.88065338,0.0
LUX,2012,Europe,High,81.56608895,70.43105011,324.794586182,23.838884354,10.6,18.215747,26.2,7.8502848499999995,36.0,19.560333,,11.923141173,6029.47460938,5.29404306,82.0,11.46961975,0.0
LUX,2013,Europe,High,81.87819611,70.69326414,316.662689209,23.668365479,10.2,18.202345,26.2,7.8785922500000005,35.2,18.905031,,11.847966083,6356.64453125,5.23557377,84.0,11.19933987,0.0
LUX,2014,Europe,High,82.1608587,70.92480168,306.088653564,23.351503372,9.9,18.1905,26.2,7.91950335,34.4,18.269407,,11.736241229,6547.03466797,5.23040915,85.0,11.07252598,0.0
LUX,2015,Europe,High,82.3849065,71.10883565,301.937072754,23.308254242,9.6,18.189709,26.3,7.95737805,33.6,17.655485,24.6,11.740818878,5421.93212891,5.08113575,85.0,10.71509171,1.0
LUX,2016,Europe,High,82.55544194,71.25401116,297.222106934,23.071378708,9.3,18.20253,26.3,8.0004286,32.8,17.064108,,11.675116576,5475.13964844,5.07103872,85.0,10.74443722,0.0
LUX,2017,Europe,High,82.70166924,71.37256048,293.583984375,23.01905632,9.2,18.222183,,8.0543924,32.0,16.492136,,11.644390517,5713.11865234,5.13535357,85.0,10.66126442,0.0
LUX,2018,Europe,High,82.81654634,71.45784563,288.48916626,22.697383881,8.9,18.24723,,8.1159193,31.3,15.938088,,11.529810338,6227.08398438,5.27355194,84.0,10.43567467,0.0
LUX,2019,Europe,High,82.80168339,71.45517211,288.628112793,22.224689484,8.6,18.277541,,8.191173150000001,30.5,15.402961,,11.246991595,6221.73876953,5.46640301,86.0,9.58771706,0.0
LVA,2010,Europe,Upper-Middle,72.87994756,63.748086,654.65814209,32.338554382,26.1,21.128373,26.3,9.285751900000001,46.0,17.777258,33.2,12.271821026,689.07720947,6.22420359,72.0,37.18564987,3.0
LVA,2011,Europe,Upper-Middle,73.67057625,64.37540666,615.00982666,32.021339417,25.2,21.41493,26.3,9.569274400000001,45.8,17.461351,,12.266045452,764.59179688,5.91758251,74.0,34.29675293,2.0
LVA,2012,Europe,Upper-Middle,73.86536335,64.56782742,611.197814941,29.935270309,24.1,21.687561,26.4,9.84814285,45.6,17.149649,,12.312533845,745.51745605,5.62075043,75.0,37.82342148,2.0
LVA,2013,Europe,Upper-Middle,74.12560449,64.79213083,594.382507324,29.822874069,23.6,21.948831,26.5,10.13838865,45.4,16.843042,,12.345956445,807.13000488,5.60404825,75.0,38.47148514,2.0
LVA,2014,Europe,Upper-Middle,74.4358747,65.045269,578.644104004,29.693302155,23.3,22.203989,26.5,10.450560750000001,45.1,16.543123,,12.399304682,856.76654053,5.66363621,76.0,39.10600662,2.0
LVA,2015,Europe,Upper-Middle,74.8108617,65.36315688,571.387023926,28.802305222,22.1,22.45945,26.6,10.782999700000001,44.9,16.252256,31.1,12.532769968,775.86431885,5.84916782,76.0,40.46530914,3.0
LVA,2016,Europe,Upper-Middle,74.95310955,65.47789569,565.895019531,28.760770798,22.1,22.715725,26.7,11.1419955,44.6,15.971048,,12.905054064,874.79772949,6.35184479,77.0,43.32296753,2.0
LVA,2017,Europe,Upper-Middle,74.9627685,65.4806195,566.355163574,28.887254715,22.4,22.96989,,11.522186999999999,44.4,15.698528,,13.232896161,932.50158691,6.18721867,77.0,41.78833008,2.0
LVA,2018,Europe,High,75.05473366,65.54893243,566.108581543,29.157278061,22.2,23.220201,,11.9141795,44.2,15.43459,,13.63768276,1101.49243164,6.40854263,76.0,39.17964172,3.0
LVA,2019,Europe,High,75.68490068,66.02158296,540.114013672,27.958900452,21.1,23.471104,,12.333949,43.9,15.180816,,14.09953164,1183.1151123,6.86276913,77.0,35.10500336,3.0
MAR,2010,Eastern Mediterranean,Lower-Middle,72.37286998,62.41794895,617.333007813,51.247089386,22.9,15.713571,25.4,16.4409615,37.1,22.578655,16.7,0.570693606,168.36595154,5.41861057,63.0,55.61273193,1.0
MAR,2011,Eastern Mediterranean,Lower-Middle,72.57738576,62.59007784,618.659912109,50.992263794,22.9,16.185528,25.5,16.848489,37.0,22.69578,,0.541061271,179.00019836,5.37019396,64.0,54.24003983,1.0
MAR,2012,Eastern Mediterranean,Lower-Middle,72.78046277,62.76038495,617.673950195,50.65827179,22.7,16.667043,25.6,17.256884,36.8,22.82188,,0.529991353,172.04353333,5.39619017,64.0,52.74585342,1.0
MAR,2013,Eastern Mediterranean,Lower-Middle,72.96566532,62.92437652,618.512329102,50.251449585,22.6,17.158288,25.7,17.6725575,36.7,22.956577,,0.503168129,179.81974792,5.25540543,65.0,51.66726685,1.0
